HANESBRANDS INC,www.hanesbrands.com,http://issuu.com/otherplane/docs/hanes
MITSUBISHI MOTOR,www.mitsubishi-motors.co.jp/,http://autosimvolika.com/data/rus/brandbook_mitsubishi.pdf
F5 NETWORKS,www.f5.com,http://www.f5.com/pdf/f5/brand-guidelines.pdf
REXAM PLC,www.rexam.com,http://www.rexam.com/assets/files/cms/Media_Centre/Rexam_logo_Guidelines.pdf
GAMESTOP CORP-A,www.gamestop.com,http://www.gamestop.com/gs/logos/files/GS2013CorpBrandStandards.pdf
TNT EXPRESS,www.tnt.com,http://www.tntlatino.com/S&M/Marketing/TNTCorpIdManual2.pdf
DUN & BRADSTREET,www.dnb.com,http://gdthree.files.wordpress.com/2011/08/brand_id_rev0817.pdf
US AIRWAYS GROUP,www.usairways.com,http://www.usairways.com/en-US/Resources/_downloads/aboutus/06_brandbook.pdf
WALMART CHILE SA,www.dys.cl,http://www.walmartempowerswomen.org/wp-content/uploads/2011/04/walmart_brand_guidelines.pdf
TECO ENERGY INC,www.tecoenergy.com,http://www.tecoenergy.com/files/TECOBrandLogoGuidelines.pdf
BLACKBERRY LTD,www.blackberry.com,http://media.smashingmagazine.com/cdn_smash/wp-content/uploads/2010/07/BlackBerry.pdf
HSBC TRINKAUS &,www.hsbctrinkaus.de,http://www.scribd.com/doc/92359340/Hsbc-Brand-Guidelines
OFFICE DEPOT INC,www.officedepot.com,http://www.scribd.com/doc/77006414/Office-Depot-Brand-Guidelines
DOMTAR CORP,www.domtar.com,http://www.domtar.com/signature/download/pdf/DOMTAR_Guidelines_Signature_2008-10-21.pdf
ABERCROMBIE & FI,www.abercrombie.com,http://issuu.com/madelinebeard/docs/brand_guidelines_02
ALLSCRIPTS HEALT,www.allscripts.com,http://www.allscripts.com/content/dam/allscripts/documents/allscripts-brand-guidelines.pdf
COCA-COLA EAST J,www.cccj.co.jp,http://issuu.com/stephencatapano/docs/final_coca_cola_book_low
SOLARWINDS INC,www.solarwinds.com,http://www.solarwinds.com/brandguidelines/SolarWinds_Branding_Guidelines.pdf
COCA-COLA WEST C,www.ccwest.co.jp,http://issuu.com/stephencatapano/docs/final_coca_cola_book_low
ENERGIAS DO BRAS,www.edpbrasil.com.br,http://www.edpbr.com.br/energia/empresa/manual_marca/pdf/Manual_Marca_EDP.pdf
CANON MARKETING,http://cweb.canon.jp/co-profile/company/,http://issuu.com/david_john_scott/docs/canon_book_final
DIEBOLD INC,www.diebold.com,http://www2.diebold.com/brandmanual.pdf
TECH DATA CORP,www.techdata.com,http://www.techdata.com/content/visitor/abouttd/documents/BIG.pdf
MARRIOTT VACATIO,www.marriottvacationsworldwide.com,http://www.marriottbrandworks.com/pdfs/learnit_pdfs/FS/Intl_02_Visual_Identity.pdf
ELEC FOR IMAGING,www.efi.com,http://w3.efi.com/about-efi/image-library/~/media/Files/EFI/COM/About-EFI/EFI_BrandGuidelines_Logo%20usage.pdf
HERMAN MILLER,www.hermanmiller.com,http://www.hermanmiller.com/content/dam/hermanmiller/documents/brand_guidelines/Herman_Miller_Brand_Guidelines.pdf
MELLANOX TECHNOL,www.mellanox.com,http://www.mellanox.com/pdf/company/Mellanox_StyleGuide.pdf
STARBUCKS COFFEE,www.starbucks.co.jp/,http://www.armymwr.org/UserFiles/file/Business_Ops/QSR%20Starbucks%20'We%20Proudly%20Serve'%20Logo%20Usage%20Guideline.pdf
ADTRAN INC,www.adtran.com,https://www.adtran.com/pub/Library/Product_Brochures/Default/AD158_Logo_Usage_Guidelines.pdf
TATA GLOBAL BEVE,www.tataglobalbeverages.com,http://www.tataglobalbeverages.com/docs/documents/20120423_tgb_brand_guidelines.pdf?sfvrsn=0
UNILEVER NIGERIA,www.unilevernigeria.com,http://www.markbaincreative.com/Unilever-Identity-2012
HSBC S&P 500 UCI,www.etf.hsbc.com,http://www.scribd.com/doc/92359340/Hsbc-Brand-Guidelines
COCA-COLA EMBO-A,www.embonor.cl,http://issuu.com/stephencatapano/docs/final_coca_cola_book_low
HSBC BANK MALTA,www.hsbcmalta.com/bank/html/,http://www.scribd.com/doc/92359340/Hsbc-Brand-Guidelines
MINDTREE LTD,www.mindtree.com,http://www.mindtree.com/sites/default/files/Brand_Identity_Bro_Final_For_Web.pdf
HSBC BANK OMAN,www.oiboman.com/,http://www.scribd.com/doc/92359340/Hsbc-Brand-Guidelines
PFIZER LTD,www.pfizerindia.com,http://www.identityworks.com/tools/PfizerBrandGuidelines.pdf
CANON ELECTRONIC,www.canon-elec.co.jp/,http://issuu.com/david_john_scott/docs/canon_book_final
SKYWEST INC,www.skywest.com,http://www.skywest.com/assets/Uploads/BrandGuidelines/Brand-Guide-EXTERNAL.pdf
SPIRIT PUB CO PL,www.spiritpubcompany.com,http://www.spiritpubcompany.com/spirit/dlibrary/documents/Spirit_BrandGuidelines.pdf
METLIFECARE LTD,www.metlifecare.co.nz,https://www.metlife.com/assets/cao/gbms/brandcenter/visual/09020651_BrandBasics.pdf
F-SECURE OYJ,www.f-secure.com,https://www.f-secure.com/static/doc/corporation_global/press/logos/FS_Brand_Identity_Guidelines_090901_condensed.pdf
BERJAYA AUTO BHD,www.mazda.com.my,http://autosimvolika.com/data/rus/brandbook_mazda.pdf
KENTUCKY FRIED C,www.kfc.co.jp/,http://issuu.com/janjaneczek/docs/brand_book
